stock_xfer_date,stock_qty,product,prod_price,prod_dimensions
11/30/2023,93,Headphones,60.87,5x18x17 cm
12/26/2023,20,Headphones,415.67,14x5x20 cm
10/6/2023,62,Monitor,495.24,7x14x13 cm
12/29/2023,53,Monitor,55.39,15x15x8 cm
10/7/2023,30,Monitor,42.18,18x14x11 cm
12/10/2023,96,Headphones,311.04,15x8x13 cm
10/20/2023,15,Smartphone,443.08,18x20x6 cm
12/13/2023,54,Headphones,163.34,9x12x9 cm
12/28/2023,31,Smartphone,149.46,9x7x12 cm
11/10/2023,78,Laptop,168.34,13x11x7 cm
9/16/2023,93,Monitor,169.47,16x19x14 cm
8/24/2023,37,Monitor,413.13,5x8x6 cm
12/5/2023,31,Headphones,473.42,6x15x8 cm
9/25/2023,3,Smartphone,346.74,12x5x19 cm
12/30/2023,17,Laptop,92.68,14x8x6 cm
11/8/2023,62,Laptop,101.96,20x7x13 cm
11/3/2023,66,Smartphone,382.32,15x15x14 cm
9/27/2023,73,Headphones,398.44,12x10x15 cm
11/26/2023,53,Headphones,105.12,14x15x12 cm
8/30/2023,58,Headphones,282.95,10x7x17 cm
11/26/2023,27,Monitor,482.45,15x6x15 cm
9/16/2023,96,Laptop,467.43,7x13x9 cm
8/10/2023,53,Monitor,147.19,5x5x18 cm
10/5/2023,80,Smartphone,442.31,14x14x8 cm
10/10/2023,4,Monitor,46.67,15x12x9 cm
12/14/2023,80,Headphones,150.18,15x5x11 cm
12/23/2023,34,Laptop,451.01,15x15x14 cm
9/12/2023,31,Smartphone,62.41,8x12x13 cm
12/10/2023,20,Laptop,219.99,18x7x17 cm
8/26/2023,2,Laptop,98.61,16x7x11 cm
12/7/2023,47,Monitor,282.84,17x18x11 cm
7/30/2023,37,Laptop,400.5,14x6x15 cm
10/7/2023,38,Smartphone,124.07,11x17x19 cm
12/10/2023,33,Headphones,322.93,10x5x14 cm
7/30/2023,32,Monitor,485.58,19x10x12 cm
8/11/2023,86,Laptop,46.99,7x17x9 cm
9/28/2023,11,Headphones,484.81,10x8x14 cm
12/25/2023,13,Smartphone,286.28,12x18x10 cm
10/22/2023,60,Smartphone,64.27,18x17x5 cm
9/14/2023,29,Laptop,202.92,20x12x11 cm
9/25/2023,10,Headphones,317.92,17x14x13 cm
9/20/2023,40,Monitor,80.18,9x9x5 cm
10/29/2023,67,Monitor,445.94,17x11x17 cm
9/6/2023,80,Smartphone,10.69,7x17x16 cm
7/30/2023,66,Laptop,499.37,5x12x16 cm
10/5/2023,18,Smartphone,146.9,6x10x14 cm
10/14/2023,28,Laptop,298.37,7x20x15 cm
12/24/2023,62,Smartphone,494.74,11x10x10 cm
8/3/2023,25,Monitor,415.9,12x20x15 cm
8/19/2023,38,Monitor,393.02,9x12x20 cm
10/31/2023,13,Headphones,65.44,20x18x12 cm
11/1/2023,18,Headphones,147.45,13x18x19 cm
12/25/2023,48,Laptop,466.18,19x14x12 cm
9/28/2023,51,Laptop,162.56,11x17x18 cm
10/3/2023,15,Smartphone,349.92,15x9x15 cm
10/7/2023,43,Laptop,152.4,8x12x19 cm
11/6/2023,16,Laptop,415.17,9x18x7 cm
10/29/2023,59,Monitor,212.91,12x8x13 cm
10/17/2023,12,Smartphone,402.85,13x10x13 cm
12/8/2023,24,Laptop,228.67,17x19x5 cm
11/3/2023,3,Laptop,42.13,10x13x7 cm
10/30/2023,4,Monitor,25.72,6x8x14 cm
8/11/2023,94,Laptop,328.96,14x12x15 cm
12/19/2023,94,Smartphone,95.99,7x8x11 cm
9/21/2023,16,Smartphone,388.06,17x18x11 cm
11/12/2023,14,Laptop,156.81,5x6x16 cm
12/16/2023,10,Smartphone,241.21,20x15x17 cm
8/13/2023,88,Headphones,277.52,10x16x9 cm
11/21/2023,86,Laptop,90.35,9x11x7 cm
9/10/2023,48,Smartphone,377.68,18x12x9 cm
9/12/2023,85,Monitor,172.42,7x17x20 cm
8/9/2023,65,Smartphone,478.72,14x14x14 cm
12/13/2023,18,Headphones,360.23,19x16x15 cm
9/26/2023,26,Monitor,245.7,15x14x18 cm
11/16/2023,21,Monitor,288.35,16x12x15 cm
9/6/2023,79,Smartphone,479.38,15x8x5 cm
11/15/2023,98,Smartphone,280.65,6x19x8 cm
11/29/2023,65,Laptop,188.57,10x9x6 cm
7/30/2023,96,Monitor,355.96,17x7x7 cm
9/11/2023,69,Laptop,204.28,11x7x15 cm
11/14/2023,82,Monitor,408.15,8x18x15 cm
11/15/2023,28,Headphones,471.11,20x13x16 cm
10/19/2023,4,Monitor,337.33,17x6x15 cm
10/11/2023,27,Headphones,156.22,8x10x17 cm
8/21/2023,47,Monitor,66.97,14x14x20 cm
10/4/2023,70,Laptop,443.67,14x19x13 cm
11/15/2023,60,Headphones,406.96,20x5x18 cm
8/21/2023,100,Laptop,278.72,18x10x15 cm
10/12/2023,87,Laptop,483.94,5x12x16 cm
8/24/2023,10,Smartphone,160.98,17x18x6 cm
12/14/2023,2,Headphones,184.74,10x12x17 cm
12/23/2023,84,Smartphone,338.15,19x13x11 cm
12/1/2023,45,Headphones,246.62,19x17x9 cm
8/7/2023,17,Laptop,194.91,13x7x16 cm
9/15/2023,70,Laptop,107.31,18x17x20 cm
10/11/2023,12,Laptop,370.44,7x14x11 cm
8/24/2023,100,Smartphone,218.97,8x9x11 cm
11/16/2023,99,Monitor,121.74,7x19x20 cm
12/22/2023,63,Headphones,72.11,20x5x13 cm
10/21/2023,80,Smartphone,68.54,15x8x10 cm
8/28/2023,20,Headphones,453.1,9x11x19 cm
9/2/2023,96,Laptop,360.33,10x16x9 cm
12/14/2023,14,Monitor,370,6x15x19 cm
8/30/2023,15,Laptop,190.74,20x13x17 cm
10/5/2023,79,Smartphone,186.86,13x8x18 cm
8/22/2023,29,Laptop,224.78,6x16x20 cm
10/8/2023,50,Laptop,17.72,19x14x9 cm
10/30/2023,33,Headphones,100.45,15x9x16 cm
12/31/2023,73,Smartphone,165.4,17x12x10 cm
12/8/2023,84,Laptop,56.86,19x11x9 cm
9/18/2023,77,Laptop,153.88,12x15x20 cm
12/18/2023,71,Smartphone,470.29,14x7x17 cm
8/22/2023,23,Headphones,447.59,19x5x6 cm
11/9/2023,1,Monitor,84.67,16x19x14 cm
10/1/2023,100,Headphones,481.41,5x10x8 cm
10/7/2023,16,Headphones,324.69,12x7x9 cm
11/8/2023,93,Smartphone,179.07,7x5x15 cm
12/17/2023,94,Monitor,267.15,11x16x7 cm
10/19/2023,64,Headphones,105.17,5x17x12 cm
12/25/2023,25,Smartphone,398.65,18x9x18 cm
10/13/2023,8,Monitor,251.46,19x7x11 cm
10/23/2023,85,Laptop,252.2,14x12x18 cm
9/2/2023,25,Headphones,496.59,11x8x12 cm
9/21/2023,40,Headphones,198.39,16x11x14 cm
8/7/2023,59,Headphones,409.18,20x9x20 cm
12/29/2023,11,Laptop,137.81,7x12x15 cm
9/11/2023,78,Smartphone,432.12,16x19x16 cm
9/5/2023,22,Smartphone,45.93,17x18x17 cm
12/29/2023,78,Headphones,105.44,12x10x9 cm
9/16/2023,43,Laptop,280.05,8x20x13 cm
8/1/2023,88,Laptop,334.92,5x15x7 cm
8/31/2023,27,Headphones,243.03,6x14x10 cm
8/28/2023,54,Laptop,221.25,15x6x19 cm
10/17/2023,82,Monitor,499.48,16x18x7 cm
10/6/2023,80,Smartphone,100.76,8x12x20 cm
8/22/2023,87,Headphones,476.09,14x15x11 cm
8/31/2023,81,Laptop,234.58,5x19x9 cm
11/24/2023,86,Smartphone,16.06,15x17x19 cm
12/8/2023,83,Laptop,117.85,10x16x11 cm
11/14/2023,39,Laptop,198.99,11x9x5 cm
10/31/2023,17,Headphones,441.63,19x7x6 cm
10/13/2023,12,Laptop,298.97,5x9x14 cm
12/16/2023,78,Headphones,356.34,10x11x16 cm
11/1/2023,12,Smartphone,73.2,5x8x12 cm
7/30/2023,84,Monitor,388.81,5x16x13 cm
9/20/2023,3,Smartphone,458.45,10x10x11 cm
8/17/2023,40,Headphones,352.19,20x17x6 cm
10/19/2023,93,Smartphone,145.16,12x19x9 cm
11/4/2023,61,Monitor,408.71,9x18x8 cm
8/19/2023,80,Headphones,240.69,11x9x16 cm
8/3/2023,32,Laptop,74.57,8x19x11 cm
12/10/2023,56,Monitor,438.8,20x10x17 cm
8/28/2023,96,Monitor,430.97,8x9x20 cm
11/27/2023,98,Headphones,62.9,6x8x11 cm
11/5/2023,65,Monitor,282.21,11x11x7 cm
9/22/2023,38,Laptop,285.72,16x19x13 cm
12/30/2023,56,Headphones,249.5,16x11x10 cm
11/13/2023,33,Smartphone,443.12,8x7x20 cm
12/30/2023,27,Smartphone,323.8,8x19x6 cm
8/11/2023,11,Laptop,170.69,10x15x20 cm
10/6/2023,28,Laptop,211.36,19x5x8 cm
8/23/2023,42,Headphones,439.35,11x7x10 cm
9/7/2023,2,Headphones,473.5,12x20x7 cm
12/25/2023,83,Smartphone,149.12,12x6x5 cm
11/12/2023,76,Smartphone,121.14,6x12x9 cm
12/18/2023,70,Headphones,477.1,7x5x6 cm
7/31/2023,52,Smartphone,20.71,8x13x10 cm
11/1/2023,13,Smartphone,489.04,10x5x13 cm
8/11/2023,17,Laptop,217.28,12x18x11 cm
9/17/2023,95,Smartphone,444.28,6x13x15 cm
8/23/2023,2,Monitor,73.1,7x14x5 cm
9/1/2023,26,Headphones,446.59,19x18x10 cm
8/29/2023,51,Smartphone,433.48,19x15x12 cm
12/10/2023,65,Headphones,222.12,19x20x16 cm
12/2/2023,84,Laptop,389.64,10x6x13 cm
11/28/2023,76,Headphones,281.46,10x8x19 cm
8/11/2023,2,Monitor,288.31,5x8x19 cm
9/4/2023,75,Headphones,22.96,8x7x16 cm
9/6/2023,84,Smartphone,367.79,7x9x9 cm
11/22/2023,32,Smartphone,211.43,9x5x15 cm
8/23/2023,55,Laptop,197.32,6x12x18 cm
10/22/2023,95,Laptop,361.08,9x12x18 cm
9/19/2023,53,Laptop,460.71,6x10x17 cm
12/22/2023,74,Smartphone,259.45,10x14x10 cm
10/10/2023,31,Headphones,63.25,6x7x14 cm
12/31/2023,75,Smartphone,57.79,19x8x20 cm
10/7/2023,14,Smartphone,103.17,11x11x5 cm
8/24/2023,74,Headphones,348.55,7x17x20 cm
8/4/2023,84,Headphones,260.37,9x7x15 cm
12/16/2023,11,Laptop,119.39,15x13x10 cm
12/22/2023,63,Headphones,64.13,15x15x11 cm
9/8/2023,45,Laptop,117.18,13x11x20 cm
11/12/2023,48,Laptop,101.57,9x9x15 cm
7/30/2023,76,Headphones,328.17,12x6x10 cm
10/9/2023,4,Smartphone,364.53,11x5x9 cm
10/14/2023,79,Laptop,402.63,10x19x13 cm
12/6/2023,100,Monitor,467.9,19x15x14 cm
10/19/2023,96,Laptop,448.13,12x5x15 cm
12/22/2023,21,Headphones,289.92,5x12x14 cm
8/19/2023,94,Laptop,100.88,6x15x13 cm
9/23/2023,98,Laptop,192.92,12x18x13 cm
9/19/2023,95,Laptop,158.3,6x20x13 cm
10/6/2023,33,Headphones,379.97,19x13x16 cm
10/3/2023,66,Smartphone,93.32,17x19x12 cm
12/17/2023,59,Smartphone,389.73,9x6x15 cm
9/5/2023,44,Headphones,167.89,12x20x5 cm
10/2/2023,5,Laptop,41.63,7x8x5 cm
12/12/2023,54,Smartphone,173.69,11x5x9 cm
12/12/2023,46,Headphones,491.61,17x5x18 cm
10/6/2023,97,Laptop,80.64,20x16x5 cm
11/25/2023,52,Laptop,102.86,14x14x8 cm
10/9/2023,21,Monitor,161.43,13x9x13 cm
12/22/2023,84,Laptop,258.62,9x8x19 cm
12/25/2023,89,Laptop,241.08,14x10x12 cm
10/15/2023,62,Laptop,408.89,6x5x8 cm
8/7/2023,26,Headphones,344.09,12x14x20 cm
11/19/2023,2,Monitor,291.25,6x18x13 cm
11/3/2023,90,Headphones,285.23,19x16x8 cm
11/9/2023,93,Headphones,74.28,14x15x7 cm
10/16/2023,62,Monitor,334.95,15x6x11 cm
12/16/2023,32,Smartphone,67.29,12x13x14 cm
10/25/2023,26,Laptop,277.09,18x10x8 cm
9/25/2023,29,Monitor,42.46,12x7x15 cm
9/8/2023,63,Laptop,109.36,6x10x8 cm
9/9/2023,65,Headphones,140.48,14x9x6 cm
8/10/2023,88,Smartphone,392.52,6x8x15 cm
9/3/2023,66,Headphones,338.75,15x20x10 cm
11/26/2023,71,Headphones,401.11,6x18x19 cm
8/20/2023,85,Smartphone,290.34,20x9x6 cm
11/21/2023,44,Smartphone,124.54,12x18x17 cm
12/19/2023,73,Headphones,254.1,9x19x10 cm
11/13/2023,48,Headphones,118.13,17x16x19 cm
10/1/2023,85,Headphones,323.76,17x13x14 cm
10/19/2023,45,Monitor,282.06,5x12x6 cm
8/29/2023,93,Headphones,51.82,9x6x9 cm
10/8/2023,71,Laptop,471.77,5x15x17 cm
12/6/2023,89,Laptop,96.42,14x10x15 cm
8/28/2023,42,Smartphone,477.46,9x19x6 cm
9/17/2023,11,Monitor,28.49,6x10x8 cm
12/8/2023,51,Smartphone,380.64,10x7x13 cm
10/10/2023,88,Smartphone,472.44,6x6x8 cm
11/3/2023,57,Monitor,118.1,8x14x5 cm
11/30/2023,69,Laptop,275.47,16x14x8 cm
9/23/2023,96,Laptop,481.67,6x13x20 cm
8/15/2023,61,Laptop,76.21,16x8x13 cm
9/21/2023,72,Monitor,345.49,13x13x12 cm
11/29/2023,43,Headphones,99.95,14x12x5 cm
9/14/2023,28,Headphones,226.86,8x5x10 cm
8/27/2023,95,Smartphone,176.9,11x11x20 cm
10/17/2023,27,Headphones,298.18,10x5x12 cm
10/3/2023,77,Monitor,478.24,12x11x15 cm
10/15/2023,69,Headphones,136.87,15x7x9 cm
10/7/2023,31,Monitor,367.3,5x20x6 cm
8/24/2023,35,Laptop,35.85,16x6x7 cm
12/13/2023,2,Smartphone,476.3,13x15x13 cm
11/2/2023,38,Laptop,103.76,16x18x20 cm
9/5/2023,64,Headphones,242.4,11x6x7 cm
10/4/2023,14,Smartphone,302.32,19x16x17 cm
9/11/2023,40,Laptop,150.22,16x7x18 cm
12/12/2023,78,Headphones,383.75,20x8x19 cm
10/3/2023,92,Laptop,219.15,14x18x5 cm
11/22/2023,15,Headphones,377.05,14x16x18 cm
11/8/2023,24,Smartphone,261.7,20x9x7 cm
12/8/2023,55,Monitor,229.69,6x13x19 cm
9/29/2023,59,Smartphone,325.5,7x16x17 cm
12/3/2023,81,Laptop,368.1,7x10x16 cm
12/22/2023,36,Monitor,481.72,12x5x11 cm
9/2/2023,24,Monitor,232.55,5x20x6 cm
11/10/2023,95,Laptop,359.17,7x16x6 cm
12/5/2023,93,Smartphone,183.34,9x9x20 cm
9/16/2023,86,Laptop,128.51,17x12x6 cm
9/27/2023,87,Headphones,51.81,8x5x15 cm
11/22/2023,49,Monitor,129.84,5x5x11 cm
12/11/2023,33,Monitor,99.22,12x16x17 cm
8/2/2023,44,Smartphone,83.1,8x13x8 cm
9/29/2023,89,Smartphone,356.78,10x12x15 cm
11/4/2023,99,Smartphone,309.83,7x10x5 cm
12/21/2023,26,Headphones,34.87,12x19x9 cm
10/30/2023,80,Headphones,141.79,11x8x17 cm
11/18/2023,22,Headphones,305.01,10x10x15 cm
11/10/2023,16,Monitor,93.15,13x15x13 cm
8/18/2023,40,Smartphone,382.42,17x6x8 cm
8/11/2023,73,Smartphone,384.08,9x16x20 cm
12/20/2023,23,Monitor,356.43,17x20x13 cm
12/29/2023,24,Headphones,282.95,12x15x11 cm
12/28/2023,15,Smartphone,389,18x15x9 cm
12/3/2023,95,Monitor,261.47,9x9x17 cm
12/7/2023,98,Smartphone,348.88,7x17x13 cm
10/12/2023,40,Smartphone,250.94,9x6x12 cm
12/18/2023,6,Laptop,79.91,16x15x13 cm
12/4/2023,86,Headphones,261.47,17x5x19 cm
8/23/2023,64,Smartphone,306.41,10x7x12 cm
10/27/2023,22,Headphones,108.95,10x11x16 cm
11/12/2023,10,Smartphone,179.49,14x5x14 cm
9/17/2023,50,Headphones,467.37,5x7x7 cm
10/6/2023,1,Laptop,30.25,13x12x9 cm
8/16/2023,3,Monitor,497.94,15x16x17 cm
10/23/2023,40,Headphones,454.12,6x16x15 cm
10/19/2023,17,Smartphone,65.89,9x6x12 cm
8/5/2023,8,Headphones,375.56,8x6x7 cm
10/14/2023,36,Monitor,426.8,6x14x16 cm
12/5/2023,4,Monitor,101.16,9x9x5 cm
8/13/2023,98,Headphones,373.25,9x13x8 cm
12/4/2023,95,Laptop,153.96,12x7x11 cm
11/30/2023,98,Laptop,422.53,7x17x19 cm
10/22/2023,42,Smartphone,25.39,9x6x12 cm
12/5/2023,22,Smartphone,457.62,6x14x13 cm
9/30/2023,54,Laptop,124.29,12x8x6 cm
12/7/2023,14,Headphones,479.59,7x13x11 cm
12/11/2023,29,Smartphone,296.72,19x16x9 cm
11/6/2023,28,Smartphone,259.89,18x18x16 cm
9/4/2023,59,Monitor,473.81,9x19x7 cm
11/28/2023,72,Headphones,86.42,11x17x11 cm
10/20/2023,11,Smartphone,185.73,16x12x13 cm
12/23/2023,3,Smartphone,491.32,7x11x11 cm
11/30/2023,26,Laptop,325.07,16x13x7 cm
9/30/2023,11,Monitor,141.56,17x5x19 cm
11/16/2023,77,Monitor,438.44,11x20x5 cm
11/30/2023,44,Monitor,329.8,10x8x12 cm
11/19/2023,57,Headphones,192.59,8x6x17 cm
10/30/2023,38,Laptop,226.93,5x18x17 cm
10/8/2023,14,Headphones,495.96,7x7x17 cm
8/3/2023,70,Smartphone,125.36,19x7x6 cm
10/24/2023,65,Headphones,141.1,5x5x20 cm
9/12/2023,12,Monitor,340.47,7x18x9 cm
12/20/2023,67,Headphones,192.63,7x10x13 cm
10/26/2023,96,Smartphone,131.56,8x18x18 cm
8/30/2023,88,Laptop,100.85,10x13x8 cm
10/7/2023,68,Monitor,338.77,14x14x5 cm
9/23/2023,56,Laptop,330.79,18x20x20 cm
8/23/2023,92,Monitor,478.62,11x14x6 cm
11/13/2023,23,Smartphone,237.12,19x20x20 cm
9/28/2023,87,Headphones,420.88,11x20x18 cm
12/10/2023,3,Monitor,413.9,17x10x12 cm
12/6/2023,1,Laptop,406.31,6x6x19 cm
9/24/2023,87,Laptop,30.02,19x15x10 cm
8/3/2023,77,Monitor,464.11,17x13x12 cm
10/24/2023,49,Headphones,48.54,5x15x11 cm
12/12/2023,81,Laptop,73.28,5x18x19 cm
12/8/2023,12,Laptop,146.93,19x18x5 cm
9/22/2023,59,Laptop,360.27,9x6x16 cm
9/15/2023,27,Headphones,318.03,15x17x10 cm
9/16/2023,80,Monitor,443.69,10x14x19 cm
10/31/2023,81,Laptop,372.48,9x8x17 cm
8/31/2023,75,Smartphone,306.79,10x16x19 cm
8/4/2023,61,Headphones,438.4,17x8x7 cm
10/28/2023,47,Laptop,103.18,5x10x5 cm
11/30/2023,59,Laptop,364.24,12x20x11 cm
11/26/2023,55,Monitor,262.06,10x9x10 cm
7/30/2023,29,Monitor,422.35,13x6x19 cm
12/27/2023,89,Smartphone,39.82,12x9x8 cm
10/16/2023,15,Monitor,443.98,19x8x14 cm
12/12/2023,10,Laptop,27.52,16x11x15 cm
11/10/2023,40,Monitor,135.44,5x12x18 cm
11/30/2023,98,Smartphone,261.79,18x11x15 cm
8/2/2023,8,Headphones,43.31,9x6x8 cm
12/3/2023,65,Smartphone,330.31,6x14x12 cm
12/23/2023,65,Laptop,47.49,18x8x20 cm
10/26/2023,5,Monitor,408.82,18x12x17 cm
11/3/2023,81,Smartphone,445.58,14x13x17 cm
9/21/2023,48,Monitor,285.27,7x11x5 cm
10/1/2023,38,Laptop,360.49,10x9x19 cm
11/19/2023,40,Laptop,379,11x19x14 cm
9/11/2023,94,Smartphone,156.42,20x15x18 cm
12/11/2023,29,Smartphone,418.88,17x12x7 cm
10/28/2023,86,Laptop,329.02,16x7x18 cm
8/4/2023,65,Monitor,40.54,5x5x15 cm
8/16/2023,76,Smartphone,470.38,14x13x6 cm
8/24/2023,76,Monitor,484,8x16x13 cm
11/2/2023,71,Laptop,307.51,17x14x7 cm
10/20/2023,53,Laptop,390.06,16x12x18 cm
11/11/2023,49,Smartphone,430.6,7x17x7 cm
10/27/2023,81,Smartphone,106.95,9x8x13 cm
9/9/2023,82,Monitor,146.06,8x7x14 cm
9/22/2023,64,Laptop,77.57,18x6x6 cm
12/12/2023,35,Laptop,59.04,12x16x12 cm
8/27/2023,26,Smartphone,120.32,10x18x10 cm
8/26/2023,21,Laptop,133.05,11x8x17 cm
12/27/2023,97,Smartphone,368.76,14x20x6 cm
9/30/2023,41,Laptop,132.59,14x17x8 cm
8/5/2023,39,Laptop,154.94,14x12x9 cm
11/12/2023,30,Laptop,483.52,20x16x16 cm
9/22/2023,32,Laptop,151.02,20x8x14 cm
8/22/2023,72,Monitor,60.6,18x5x16 cm
8/8/2023,7,Headphones,124.76,15x5x17 cm
8/14/2023,57,Smartphone,16.97,19x6x10 cm
10/13/2023,17,Smartphone,147.12,17x16x6 cm
8/30/2023,33,Smartphone,187,15x19x9 cm
10/4/2023,7,Monitor,382.64,20x12x5 cm
12/9/2023,93,Laptop,398.48,9x17x5 cm
10/16/2023,52,Headphones,109.81,9x17x6 cm
12/3/2023,55,Headphones,218.55,18x17x11 cm
9/9/2023,96,Laptop,424.28,7x18x15 cm
11/24/2023,69,Headphones,219.87,13x6x17 cm
11/7/2023,21,Headphones,448.3,19x17x18 cm
10/15/2023,75,Laptop,371.93,13x18x12 cm
11/3/2023,98,Smartphone,100.12,6x7x17 cm
11/11/2023,86,Monitor,347.4,17x15x7 cm
8/18/2023,92,Monitor,197.75,7x17x7 cm
11/12/2023,65,Monitor,398.14,9x11x19 cm
10/20/2023,74,Headphones,411.02,13x14x5 cm
8/12/2023,85,Headphones,58.01,11x15x13 cm
8/20/2023,11,Smartphone,337.27,12x19x16 cm
9/1/2023,75,Smartphone,424.58,12x10x11 cm
8/30/2023,40,Headphones,67.38,11x11x18 cm
9/6/2023,56,Monitor,154.02,13x17x12 cm
10/26/2023,13,Smartphone,381.08,16x5x12 cm
10/26/2023,45,Laptop,388.52,12x11x5 cm
10/30/2023,24,Headphones,407.68,6x5x13 cm
9/19/2023,47,Laptop,400.93,9x16x8 cm
8/26/2023,30,Smartphone,378.91,6x17x20 cm
9/23/2023,50,Monitor,163.74,6x9x7 cm
8/5/2023,96,Smartphone,171.44,7x13x14 cm
11/3/2023,56,Monitor,371.61,11x15x12 cm
9/3/2023,33,Headphones,75.69,20x15x20 cm
10/13/2023,4,Headphones,406.01,14x20x14 cm
8/22/2023,73,Laptop,308.91,10x7x15 cm
12/24/2023,90,Monitor,115.88,13x6x20 cm
9/20/2023,49,Laptop,226.1,5x16x12 cm
12/7/2023,88,Laptop,276.15,8x8x14 cm
8/11/2023,60,Monitor,64.89,17x6x10 cm
12/16/2023,39,Headphones,69.18,19x15x16 cm
8/2/2023,73,Laptop,436.9,18x18x5 cm
9/15/2023,55,Smartphone,345.07,8x8x6 cm
10/7/2023,80,Monitor,151.38,12x8x9 cm
10/21/2023,44,Smartphone,451.2,20x8x18 cm
10/1/2023,79,Laptop,101.01,6x17x17 cm
10/20/2023,92,Laptop,209.63,11x12x16 cm
12/21/2023,36,Monitor,287.08,9x19x9 cm
10/12/2023,29,Headphones,198.53,13x15x15 cm
12/13/2023,53,Laptop,169.98,7x12x17 cm
11/24/2023,53,Laptop,22.76,6x16x5 cm
10/2/2023,50,Monitor,409.89,17x6x20 cm
9/6/2023,8,Laptop,147.21,16x7x9 cm
9/22/2023,37,Smartphone,161.09,18x16x7 cm
9/18/2023,43,Monitor,381.76,5x16x7 cm
11/12/2023,64,Smartphone,453.35,11x6x13 cm
10/31/2023,81,Headphones,212.29,20x11x7 cm
8/23/2023,60,Smartphone,362.44,14x19x13 cm
11/20/2023,22,Smartphone,191.45,7x20x11 cm
8/19/2023,98,Smartphone,278.09,5x13x8 cm
12/10/2023,27,Headphones,401.34,8x6x11 cm
9/9/2023,75,Monitor,292.68,18x17x9 cm
10/12/2023,96,Laptop,157.03,16x8x15 cm
8/26/2023,74,Smartphone,72.32,5x10x9 cm
11/27/2023,92,Headphones,328.6,14x17x13 cm
9/12/2023,60,Headphones,336.99,18x8x19 cm
10/5/2023,35,Monitor,184.34,9x12x20 cm
8/9/2023,17,Laptop,133.37,5x16x12 cm
10/30/2023,31,Laptop,417.94,8x18x14 cm
10/24/2023,22,Laptop,109.96,11x19x20 cm
9/29/2023,41,Laptop,200.16,11x7x10 cm
8/15/2023,17,Headphones,227.78,5x5x8 cm
11/9/2023,70,Headphones,148.15,19x16x20 cm
9/14/2023,83,Smartphone,388.11,12x6x5 cm
8/8/2023,1,Monitor,375.92,7x5x15 cm
11/30/2023,79,Headphones,93.96,16x19x15 cm
10/18/2023,66,Headphones,376.21,17x20x19 cm
10/11/2023,43,Headphones,316.58,14x16x20 cm
12/28/2023,51,Monitor,62.29,8x20x14 cm
8/12/2023,57,Monitor,427.69,10x9x5 cm
10/7/2023,49,Headphones,134.7,12x11x20 cm
12/12/2023,35,Headphones,466.26,16x5x8 cm
8/12/2023,56,Monitor,202.97,11x10x13 cm
8/11/2023,50,Headphones,80.27,18x15x19 cm
11/18/2023,22,Laptop,13.81,7x10x19 cm
10/2/2023,20,Smartphone,170.71,10x18x9 cm
8/7/2023,67,Headphones,277.65,17x12x12 cm
10/31/2023,85,Smartphone,53.83,7x7x14 cm
11/25/2023,53,Smartphone,448.42,14x11x7 cm
8/16/2023,100,Monitor,135.32,13x20x11 cm
12/23/2023,89,Headphones,81.4,13x19x6 cm
11/17/2023,71,Laptop,339.87,7x19x8 cm
11/2/2023,49,Monitor,212.24,10x6x9 cm
11/6/2023,36,Smartphone,197.97,16x13x11 cm
12/6/2023,71,Headphones,44.82,20x7x16 cm
11/3/2023,48,Headphones,410.76,20x12x13 cm
12/27/2023,29,Monitor,390.27,11x11x16 cm
11/2/2023,81,Headphones,25.23,11x9x8 cm
10/8/2023,64,Headphones,235.79,13x19x10 cm
9/14/2023,9,Laptop,68.28,12x11x6 cm
9/27/2023,43,Smartphone,59.07,13x5x6 cm
11/10/2023,17,Laptop,13.45,13x8x15 cm
8/11/2023,4,Smartphone,252.01,15x20x17 cm
9/21/2023,19,Smartphone,338.74,19x20x9 cm
10/3/2023,13,Headphones,475.26,11x10x15 cm
11/23/2023,88,Laptop,289.33,6x14x10 cm
9/20/2023,70,Monitor,272.4,14x18x7 cm
8/14/2023,90,Smartphone,411.79,16x10x11 cm
12/31/2023,97,Laptop,181.9,9x8x11 cm
9/5/2023,73,Laptop,193.61,11x20x18 cm
10/25/2023,26,Monitor,246.45,14x11x16 cm
12/28/2023,26,Laptop,133.95,18x17x16 cm
9/2/2023,16,Headphones,87.56,6x9x6 cm
10/17/2023,75,Laptop,73.53,8x6x20 cm
9/23/2023,27,Smartphone,343.38,16x15x15 cm
8/17/2023,70,Smartphone,379.01,14x6x7 cm
11/13/2023,64,Laptop,101.83,20x17x19 cm
8/15/2023,17,Smartphone,163.12,19x5x18 cm
7/30/2023,92,Headphones,11.02,19x10x13 cm
8/19/2023,17,Laptop,145.98,15x13x13 cm
10/20/2023,30,Headphones,251.47,14x16x15 cm
8/11/2023,5,Laptop,333.71,12x13x12 cm
8/13/2023,18,Headphones,358.49,19x9x12 cm
11/25/2023,74,Laptop,235.17,19x20x14 cm
9/25/2023,88,Laptop,362.67,16x6x17 cm
8/16/2023,69,Monitor,58.17,19x20x19 cm
10/17/2023,96,Headphones,32.32,5x19x20 cm
12/1/2023,57,Headphones,183.47,15x14x14 cm
8/17/2023,64,Laptop,104.47,17x16x5 cm
9/1/2023,5,Monitor,335.32,6x16x18 cm
12/3/2023,93,Smartphone,25.65,5x8x5 cm
9/17/2023,10,Monitor,169.62,16x10x15 cm
